,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
2658,Blogs_Kenya,Top Kenyan Blogs,201225656,1140724177994964992,/Blogs_Kenya/status/1140724177994964992,2019-06-17 20:53:32,1560804812,"[TECH] Buggy Safaricom Home Fibre Parental Control Tool Lacks Opt-out Option, for Now: One of Safaricoms key internet products is Home Fibre, which has been around for more than two years. The operator has d.. https://techweez.com/2019/06/17/safaricom-secure-net/ … via @techweez","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">[TECH] Buggy <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> Parental Control Tool Lacks Opt-out Option, for Now: One of Safaricoms key internet products is <strong>Home</strong> <strong>Fibre</strong>, which has been around for more than two years. The operator has d.. <a class=""twitter-timeline-link"" data-expanded-url=""https://techweez.com/2019/06/17/safaricom-secure-net/"" dir=""ltr"" href=""https://t.co/Vp9JMfhxcZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://techweez.com/2019/06/17/safaricom-secure-net/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">techweez.com/2019/06/17/saf</span><span class=""invisible"">aricom-secure-net/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""39218350"" dir=""ltr"" href=""/techweez""><s>@</s><b>techweez</b></a></p>",['https://techweez.com/2019/06/17/safaricom-secure-net/'],[],False,[],,0,0,0,False,False,,[]
2659,ClemoFrank,clemo,444707081,1140686845287813121,/ClemoFrank/status/1140686845287813121,2019-06-17 18:25:11,1560795911,Unapigia customer care ya  Safaricom kuuliza mbona home fibre haina network alafu uyo jamaa anakushow eti ni panya zimekula kula wire za fibre za mtaainabidi ukate simu upambane tu na hali yako,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">Unapigia customer care ya  <strong>Safaricom</strong> kuuliza mbona <strong>home</strong> <strong>fibre</strong> haina network alafu uyo jamaa anakushow eti ni panya zimekula kula wire za <strong>fibre</strong> za mtaa<img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😢"" aria-label=""Emoji: Muka menangis"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f622.png"" title=""Muka menangis""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😢"" aria-label=""Emoji: Muka menangis"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f622.png"" title=""Muka menangis""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/>inabidi ukate simu upambane tu na hali yako</p>",[],[],False,[],,1,0,0,False,False,,[]
2660,DannyKengah,Danny Kengah,793624572,1140662171359240194,/DannyKengah/status/1140662171359240194,2019-06-17 16:47:08,1560790028,"Ata tulihama huko,, safaricom home fibre is the thing","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">Ata tulihama huko,, <strong>safaricom</strong> <strong>home</strong> <strong>fibre</strong> is the thing</p>",[],[],False,[],,0,0,1,True,True,1140613644876754944,"[{'screen_name': 'Oboke_k', 'user_id': '796384213587136513'}]"
2661,TheRealMakori,George,172762984,1140635712976576512,/TheRealMakori/status/1140635712976576512,2019-06-17 15:02:00,1560783720, The quality of safaricom esp home fibre has deteriorated and they are not giving a good enough reason for that....,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/><img alt=""😂"" aria-label=""Emoji: Muka dengan tangisan kegembiraan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Muka dengan tangisan kegembiraan""/> The quality of <strong>safaricom</strong> esp <strong>home</strong> <strong>fibre</strong> has deteriorated and they are not giving a good enough reason for that....</p>",[],[],False,[],,0,0,2,True,True,1140326644588187649,"[{'screen_name': 'BBeutah', 'user_id': '988953740'}, {'screen_name': 'cessmuyanga', 'user_id': '272457010'}]"
2662,NofNews_Kenya,NetworkOfNews Kenya,712747607064494086,1140607790630576129,/NofNews_Kenya/status/1140607790630576129,2019-06-17 13:11:03,1560777063,"One of Safaricom’s key internet products is Home Fibre, which has been around for more than two years. The operator has done an... - https://is.gd/cCASJM ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">One of <strong>Safaricom</strong>’s key internet products is <strong>Home</strong> <strong>Fibre</strong>, which has been around for more than two years. The operator has done an... - <a class=""twitter-timeline-link"" data-expanded-url=""https://is.gd/cCASJM"" dir=""ltr"" href=""https://t.co/FYMYMrBjbw"" rel=""nofollow noopener"" target=""_blank"" title=""https://is.gd/cCASJM""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">is.gd/cCASJM</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://is.gd/cCASJM'],[],False,[],,0,0,0,False,False,,[]
2663,techweez,Techweez,39218350,1140582117979693056,/techweez/status/1140582117979693056,2019-06-17 11:29:02,1560770942,"Buggy Safaricom Home Fibre Parental Control Tool Lacks Opt-out Option, for Now https://techweez.com/2019/06/17/safaricom-secure-net/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Buggy <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> Parental Control Tool Lacks Opt-out Option, for Now <a class=""twitter-timeline-link"" data-expanded-url=""https://techweez.com/2019/06/17/safaricom-secure-net/"" dir=""ltr"" href=""https://t.co/2eZriWBGko"" rel=""nofollow noopener"" target=""_blank"" title=""https://techweez.com/2019/06/17/safaricom-secure-net/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">techweez.com/2019/06/17/saf</span><span class=""invisible"">aricom-secure-net/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://techweez.com/2019/06/17/safaricom-secure-net/'],[],False,[],,1,0,0,False,False,,[]
2664,wiseberb,Wise Bob,166079555,1140575646537662469,/wiseberb/status/1140575646537662469,2019-06-17 11:03:19,1560769399,"Buggy Safaricom Home Fibre Parental Control Tool Has Opt-out Option, for Now https://techweez.com/2019/06/17/safaricom-secure-net/ …pic.twitter.com/QgUcdvS4kZ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Buggy <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> Parental Control Tool Has Opt-out Option, for Now <a class=""twitter-timeline-link"" data-expanded-url=""https://techweez.com/2019/06/17/safaricom-secure-net/"" dir=""ltr"" href=""https://t.co/wkHkc1Qbp2"" rel=""nofollow noopener"" target=""_blank"" title=""https://techweez.com/2019/06/17/safaricom-secure-net/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">techweez.com/2019/06/17/saf</span><span class=""invisible"">aricom-secure-net/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/QgUcdvS4kZ"">pic.twitter.com/QgUcdvS4kZ</a></p>",['https://techweez.com/2019/06/17/safaricom-secure-net/'],[],True,['https://pbs.twimg.com/media/D9QjgYyWwAAm8uS.jpg'],,0,0,0,False,False,,[]
2665,designinmotions,Design in Motion,3002772941,1140532911483080704,/designinmotions/status/1140532911483080704,2019-06-17 08:13:30,1560759210,@Safaricom_Care your home fibre is extremely slow and frustrating,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> your <strong>home</strong> <strong>fibre</strong> is extremely slow and frustrating</p>",[],[],False,[],,0,0,1,True,False,,[]
2666,tommwaniki,Thomas Mwaniki 💡,376739201,1140519034464735235,/tommwaniki/status/1140519034464735235,2019-06-17 07:18:22,1560755902,"Good morning @Safaricom_Care 
What's up with Home Fibre Internet? It's been lost since early hours. Please advice.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good morning <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> 
What's up with <strong>Home</strong> <strong>Fibre</strong> Internet? It's been lost since early hours. Please advice.</p>",[],[],False,[],,0,0,1,True,False,,[]
2667,cessmuyanga,cecilia muyanga,272457010,1140326644588187649,/cessmuyanga/status/1140326644588187649,2019-06-16 18:33:52,1560710032,@Safaricom_Care @SafaricomPLC are you aware your network is very unstable of late? The situation gets even worse in the evening hours. Can you imagine having both mobile data and home fibre and they are all crap? Should we moving Zuku way or JTL for home internet?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> are you aware your network is very unstable of late? The situation gets even worse in the evening hours. Can you imagine having both mobile data and <strong>home</strong> <strong>fibre</strong> and they are all crap? Should we moving Zuku way or JTL for <strong>home</strong> internet?</p>",[],[],False,[],,0,1,2,True,False,,[]
2668,nedy_sue_abela,nedy sue abela,733237745993277440,1140310407103549441,/nedy_sue_abela/status/1140310407103549441,2019-06-16 17:29:21,1560706161,"Yes
Home fibre
Our estate is Bahati View next to Thorn Grove School
Its been one year since we started asking for home fibre and they're just taking us round and round","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yes
<strong>Home</strong> <strong>fibre</strong>
Our estate is Bahati View next to Thorn Grove School
Its been one year since we started asking for <strong>home</strong> <strong>fibre</strong> and they're just taking us round and round</p>",[],[],False,[],,1,0,1,True,True,1140306549027549184,"[{'screen_name': 'Safaricom_Care', 'user_id': '320662182'}]"
2669,tonymwongela,Tony Mwongela,101835900,1140308504416268288,/tonymwongela/status/1140308504416268288,2019-06-16 17:21:48,1560705708,@Safaricom_Care @SafaricomPLC Hey. Kindly disconnect the following Safaricom Home Fibre accounts from my Safaricom line. 11009207 & 11022836. They are no longer in use.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> Hey. Kindly disconnect the following <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> accounts from my <strong>Safaricom</strong> line. 11009207 &amp; 11022836. They are no longer in use.</p>",[],[],False,[],,0,0,1,True,False,,[]
2670,Safaricom_Care,Safaricom Care,320662182,1140307703883018241,/Safaricom_Care/status/1140307703883018241,2019-06-16 17:18:37,1560705517,"Hi Sue, is this in reference to home fibre? If so what's your estate name as a couple of them are already covered. You can also check via https://www.safaricom.co.ke/home/home-fibre.php#coverage-form …. ^AK","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hi Sue, is this in reference to <strong>home</strong> <strong>fibre</strong>? If so what's your estate name as a couple of them are already covered. You can also check via <a class=""twitter-timeline-link"" data-expanded-url=""https://www.safaricom.co.ke/home/home-fibre.php#coverage-form"" dir=""ltr"" href=""https://t.co/ORllfxHYIQ"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.safaricom.co.ke/home/home-fibre.php#coverage-form""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">safaricom.co.ke/home/home-fibr</span><span class=""invisible"">e.php#coverage-form</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>. ^AK</p>",['https://www.safaricom.co.ke/home/home-fibre.php#coverage-form'],['coverage'],False,[],,1,0,1,True,True,1140306549027549184,"[{'screen_name': 'nedy_sue_abela', 'user_id': '733237745993277440'}]"
